year,month,day,data,median,LB,UB
2024,5,4,1.26783080781339,1.26783080781339,1.26783080781339,1.26783080781339
2024,5,11,1.72196123366197,1.18012806144855,-0,2.56526830269023
2024,5,18,2.23279246845174,1.74310100356048,0.329379703912696,3.19838796369474
2024,5,25,2.78257620271002,2.43978618931176,1.04210338132779,3.94448318755466
2024,6,1,3.41934590731013,3.25290276142104,1.7981220862665,4.75598831323231
2024,6,8,4.4244188559438,4.15245800152161,2.69834610574501,5.65475123225307
2024,6,15,4.56906142900125,5.13999423596646,3.64791769501828,6.61494442323124
2024,6,22,6.348672988,6.13688983817564,4.71895997181231,7.58803728566697
2024,6,29,6.85212009140348,7.18997304043601,5.76034142917084,8.6420739860262
2024,7,6,7.29940133780321,8.21972811974904,6.74104297019289,9.63165031094351
2024,7,13,9.9325808624377,9.18396442473818,7.65061326997112,10.6727466547362
2024,7,20,9.74425502334157,10.070554127618,8.59361556881131,11.5573111006345
2024,7,27,10.367412616592,10.823905648632,9.36810304420369,12.2866370925541
2024,8,3,12.6180593615657,11.4213068454032,9.95373452577868,12.9438626574179
2024,8,10,12.443341875774,11.8796478626646,10.3614480839078,13.3562655189485
2024,8,17,11.1100603880403,12.1322263251123,10.3897161947667,13.8082397780784
2024,8,24,NaN,12.2131361870775,10.1227899313165,14.1959545829967
2024,8,31,NaN,12.1020914518176,9.53256856876722,14.6621197332639
